,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
3910,bad,0,rent,36,22,single,no_rec,partime,42,65,0,0,430,550
3911,good,4,parents,36,28,married,no_rec,fixed,35,173,0,0,1000,1300
3912,good,13,owner,60,35,married,no_rec,fixed,60,134,4500,700,1000,1894
3913,good,8,owner,60,41,married,no_rec,freelance,60,173,8000,0,1200,1570
3914,bad,1,parents,60,22,single,no_rec,freelance,35,78,3500,0,2275,2300
3915,good,5,ignore,48,51,divorced,no_rec,fixed,35,95,6000,0,500,645
3916,good,3,rent,36,21,single,no_rec,fixed,44,89,0,0,400,500
3917,bad,1,owner,60,40,married,yes_rec,fixed,60,155,2500,0,1650,1650
3918,bad,3,owner,36,45,married,yes_rec,fixed,60,87,3500,0,650,650
3919,good,0,parents,48,22,single,no_rec,freelance,45,134,0,0,4000,4500
3920,bad,1,parents,36,31,married,no_rec,fixed,35,61,4000,0,700,800
3921,good,3,priv,60,35,married,no_rec,fixed,75,185,3500,1200,700,845
3922,good,20,owner,12,48,separated,no_rec,freelance,75,300,18000,0,760,1369
3923,bad,3,owner,36,40,married,yes_rec,freelance,60,68,4500,0,575,775
3924,good,10,owner,36,37,married,yes_rec,fixed,60,320,15000,1000,1000,2191
3925,good,1,owner,36,20,single,no_rec,partime,35,139,4000,0,375,425
3926,good,8,rent,48,36,married,no_rec,fixed,76,159,0,0,830,939
3927,good,6,other,48,35,married,no_rec,fixed,60,79,15000,0,2000,2504
3928,good,0,other,36,26,married,no_rec,fixed,45,260,0,0,725,775
3929,bad,0,rent,60,60,married,no_rec,others,55,100,8000,0,2500,2500
3930,good,12,owner,60,54,married,yes_rec,fixed,75,231,15000,0,1950,2500
3931,good,6,rent,60,31,single,no_rec,fixed,43,82,0,0,800,946
3932,bad,3,parents,60,30,married,yes_rec,fixed,45,120,4000,0,1500,1621
3933,bad,0,parents,18,19,single,no_rec,fixed,35,91,0,0,650,650
3934,good,12,rent,36,30,married,no_rec,fixed,65,203,0,0,1500,2700
3935,good,13,parents,60,34,single,no_rec,fixed,35,96,0,0,750,775
3936,bad,0,owner,60,39,married,yes_rec,freelance,45,53,10000,0,1500,1699
3937,good,4,priv,24,44,married,no_rec,freelance,60,170,2900,0,1800,2750
3938,bad,8,other,36,39,married,no_rec,fixed,35,112,0,0,450,550
3939,good,8,owner,24,36,married,no_rec,fixed,60,90,6000,1500,900,1715
3940,good,10,owner,36,52,married,no_rec,freelance,35,225,25000,0,2000,2315
3941,good,5,owner,60,36,married,yes_rec,fixed,35,205,9000,1500,1050,1168
3942,bad,5,parents,48,20,single,no_rec,others,45,155,0,0,2500,3542
3943,bad,2,owner,60,35,single,no_rec,fixed,35,51,4000,0,1400,1628
3944,good,21,owner,60,40,married,yes_rec,fixed,60,144,6500,0,2000,2230
3945,bad,3,parents,60,34,single,yes_rec,partime,35,80,0,0,1100,1265
3946,bad,0,rent,60,38,married,no_rec,freelance,35,76,0,0,1300,1636
3947,good,14,parents,60,32,married,yes_rec,fixed,35,140,0,0,1150,1273
3948,good,23,owner,60,50,married,no_rec,fixed,45,90,3000,0,950,1101
3949,good,3,owner,48,25,married,no_rec,freelance,35,107,4500,1900,1000,1250
3950,good,4,owner,36,32,married,no_rec,fixed,45,190,13000,2000,800,2400
3951,good,8,owner,60,34,married,yes_rec,fixed,45,145,5000,0,1100,1110
3952,good,11,rent,12,29,single,no_rec,fixed,44,93,0,0,700,1667
3953,good,2,rent,60,40,married,no_rec,fixed,60,145,500,0,1550,1621
3954,good,3,parents,48,24,single,no_rec,fixed,35,55,3000,0,850,875
3955,good,3,parents,48,28,married,no_rec,fixed,45,173,0,0,1000,2057
3956,good,6,rent,60,34,married,no_rec,fixed,86,110,0,0,800,2263
3957,bad,0,rent,60,38,married,yes_rec,partime,75,159,0,0,1000,1235
3958,good,20,owner,60,39,married,no_rec,fixed,60,68,13000,0,900,975
3959,good,0,owner,24,52,married,no_rec,others,45,170,6500,0,500,600
3960,good,8,owner,60,33,married,no_rec,fixed,45,160,2000,0,1050,2277
3961,bad,5,owner,48,49,widow,no_rec,others,35,48,4000,0,1100,1438
3962,good,17,owner,48,46,married,no_rec,fixed,35,128,4000,0,1400,1718
3963,bad,2,rent,48,44,separated,no_rec,fixed,48,125,5000,800,1600,2500
3964,good,0,parents,60,22,single,no_rec,partime,35,72,0,0,1100,1131
3965,good,20,owner,60,44,married,no_rec,fixed,60,115,4000,0,1250,1463
3966,good,5,rent,60,42,separated,yes_rec,freelance,89,288,15000,0,1800,2148
3967,good,16,owner,36,40,married,no_rec,fixed,60,160,4000,0,1300,2305
3968,good,14,owner,60,38,married,no_rec,fixed,60,114,5000,400,1200,2062
3969,good,1,rent,6,38,married,no_rec,partime,72,118,0,0,125,375
3970,good,1,parents,48,21,single,no_rec,fixed,35,60,0,0,850,1195
3971,bad,1,rent,24,24,single,no_rec,partime,49,139,0,0,500,550
3972,good,12,rent,48,36,married,no_rec,fixed,80,195,0,0,1800,2272
3973,good,3,parents,48,29,separated,no_rec,fixed,35,108,0,0,900,1263
3974,bad,2,rent,18,46,married,yes_rec,fixed,74,140,0,0,200,380
3975,good,18,parents,60,42,divorced,yes_rec,fixed,35,145,0,0,1000,1025
3976,good,15,owner,36,43,married,yes_rec,fixed,60,105,5000,0,400,1631
3977,bad,2,parents,60,20,single,no_rec,fixed,35,56,3500,0,1300,1637
3978,good,14,owner,60,28,married,no_rec,fixed,35,216,4000,0,1750,2270
3979,bad,0,parents,36,21,single,no_rec,partime,35,130,2000,0,875,1075
3980,good,3,owner,60,27,married,no_rec,fixed,35,120,4000,1500,1800,2090
3981,good,1,owner,60,27,married,no_rec,fixed,35,90,2000,0,1150,1470
3982,bad,6,rent,60,38,married,yes_rec,fixed,55,103,0,0,1100,1303
3983,bad,0,owner,36,42,married,no_rec,freelance,60,84,5000,0,1350,1850
3984,good,3,owner,60,33,married,yes_rec,fixed,45,193,10000,1500,1300,1730
3985,good,6,parents,18,25,married,no_rec,fixed,45,164,0,0,1250,1890
3986,good,18,rent,60,37,married,no_rec,fixed,70,100,0,0,1300,1345
3987,good,30,owner,12,56,married,no_rec,freelance,45,60,12000,0,1375,1700
3988,good,25,priv,12,55,single,no_rec,freelance,35,92,25000,0,150,400
3989,good,1,owner,60,22,single,no_rec,fixed,35,300,4000,200,1350,1450
3990,good,18,rent,48,53,married,no_rec,fixed,54,92,0,0,1340,1345
3991,good,5,owner,36,53,married,yes_rec,others,35,227,8500,0,1550,1985
3992,bad,5,rent,48,31,married,yes_rec,fixed,60,150,0,0,800,1707
3993,good,14,owner,60,40,married,no_rec,fixed,45,91,0,0,1100,1565
3994,bad,0,parents,60,33,married,yes_rec,freelance,60,144,0,0,2000,2235
3995,good,10,priv,60,48,married,no_rec,fixed,35,161,9000,0,900,1100
3996,good,39,owner,60,58,married,no_rec,fixed,35,113,3500,0,1380,1623
3997,good,0,priv,48,41,married,no_rec,fixed,75,146,10000,0,1370,1623
3998,good,1,parents,36,24,single,no_rec,fixed,35,70,0,0,700,1067
3999,bad,5,rent,60,37,married,no_rec,fixed,77,318,5000,0,1750,2953
4000,good,10,owner,60,34,married,no_rec,fixed,45,115,9500,0,1450,1721
4001,bad,1,rent,60,36,married,yes_rec,partime,84,90,0,0,1100,1184
4002,good,3,priv,60,27,married,no_rec,fixed,35,215,5000,2800,1500,1682
4003,good,8,owner,24,30,married,yes_rec,fixed,35,340,1200,0,1000,1893
4004,bad,1,rent,60,31,divorced,yes_rec,partime,39,42,0,0,1200,1265
4005,good,0,owner,24,18,single,no_rec,partime,35,104,12000,0,1700,1726
4006,good,20,priv,60,59,married,no_rec,freelance,35,81,18000,0,1200,1349
4007,bad,8,rent,48,30,single,no_rec,fixed,46,114,0,0,1650,1659
4008,good,0,priv,60,42,married,no_rec,partime,35,210,1500,0,1250,1518
4009,good,3,owner,48,29,married,no_rec,fixed,35,83,4500,1170,700,837
4010,bad,3,rent,48,39,married,yes_rec,fixed,97,223,0,0,1250,1609
4011,good,17,other,48,40,married,no_rec,fixed,60,117,6000,960,1200,1893
4012,bad,14,owner,60,47,widow,yes_rec,fixed,35,100,4000,2000,1475,1475
4013,bad,11,parents,60,30,married,yes_rec,fixed,45,105,5000,0,1500,2500
4014,bad,24,other,60,41,married,yes_rec,freelance,75,292,0,0,2200,2428
4015,good,2,parents,36,25,single,no_rec,fixed,35,110,0,0,500,1200
4016,good,3,parents,60,23,single,no_rec,freelance,35,42,10000,0,2000,2203
4017,good,14,owner,60,35,married,no_rec,fixed,35,80,3500,0,1100,1622
4018,bad,20,owner,60,43,married,yes_rec,fixed,45,120,10000,0,2000,2700
4019,good,5,rent,24,41,married,no_rec,freelance,44,90,8000,0,600,1218
4020,good,15,owner,60,50,married,yes_rec,fixed,35,112,4000,0,1150,1400
4021,good,3,owner,36,26,married,no_rec,fixed,35,136,6000,4500,900,1421
4022,bad,7,owner,36,38,married,yes_rec,fixed,45,85,3400,1500,450,550
4023,good,7,owner,60,33,married,no_rec,freelance,60,144,4500,0,1100,1245
4024,good,9,owner,60,42,married,no_rec,fixed,75,140,7000,0,1000,1423
4025,good,2,rent,48,22,married,no_rec,fixed,53,183,0,0,1300,1300
4026,good,2,rent,60,38,single,no_rec,fixed,70,250,55,0,1300,1365
4027,bad,1,priv,36,28,married,no_rec,freelance,45,81,6000,0,1000,1150
4028,bad,0,rent,60,24,married,no_rec,partime,41,56,0,0,1308,1558
4029,good,2,priv,60,24,married,no_rec,fixed,35,170,5000,1500,1150,1200
4030,good,16,rent,36,41,married,no_rec,fixed,52,71,0,0,900,950
4031,bad,3,rent,60,39,married,yes_rec,fixed,69,94,0,0,1450,1546
4032,bad,1,rent,60,34,married,no_rec,fixed,56,112,4000,1500,1400,1508
4033,good,12,rent,36,55,married,no_rec,fixed,57,115,0,0,800,1250
4034,bad,0,owner,60,64,widow,no_rec,others,35,100,8000,0,1980,2038
4035,good,3,other,48,32,single,yes_rec,fixed,35,71,0,0,1000,1200
4036,good,14,rent,36,47,married,no_rec,fixed,73,125,6500,0,600,825
4037,bad,0,parents,60,25,single,no_rec,partime,35,35,0,0,1150,1351
4038,good,9,owner,60,25,married,no_rec,fixed,60,200,13500,5000,1900,2115
4039,bad,0,rent,48,35,married,no_rec,partime,106,160,0,0,930,930
4040,bad,0,rent,48,24,married,no_rec,partime,35,49,0,0,600,1452
4041,bad,1,parents,60,43,married,yes_rec,fixed,90,179,0,0,1600,1896
4042,bad,2,parents,36,21,single,no_rec,freelance,35,221,0,0,500,650
4043,good,4,owner,48,22,married,no_rec,fixed,35,214,10000,3000,1250,1566
4044,good,20,owner,60,56,married,no_rec,fixed,35,145,5000,0,1600,1763
4045,good,2,other,48,25,single,no_rec,fixed,35,142,0,0,1000,1440
4046,good,8,owner,60,56,married,no_rec,freelance,45,200,30000,0,1400,1500
4047,good,13,owner,60,36,married,no_rec,fixed,45,72,3500,45,1400,1625
4048,good,5,owner,24,59,married,no_rec,fixed,35,105,18000,0,1800,1965
4049,good,13,owner,60,58,married,no_rec,fixed,75,211,7500,2000,800,1214
4050,bad,0,owner,60,40,married,yes_rec,partime,90,90,8000,0,1000,1189
4051,good,25,owner,12,49,married,no_rec,freelance,60,100,5500,0,1000,1998
4052,bad,5,rent,54,27,married,no_rec,fixed,47,118,0,0,1500,1600
4053,bad,2,owner,60,44,married,no_rec,fixed,60,88,2000,0,1450,1452
4054,good,5,owner,24,26,married,no_rec,fixed,45,147,10000,300,450,1522
4055,bad,5,rent,48,49,widow,yes_rec,freelance,45,103,0,0,1000,2193
4056,good,18,owner,60,45,single,yes_rec,fixed,35,197,2000,0,1500,1578
4057,bad,1,priv,60,24,married,no_rec,partime,35,127,3500,2000,1700,1825
4058,bad,0,rent,60,25,married,yes_rec,fixed,69,235,0,0,1400,1650
4059,good,12,owner,60,56,married,no_rec,freelance,35,126,17000,0,3000,3745
4060,good,5,owner,36,43,married,no_rec,freelance,45,200,4000,0,1800,2300
4061,good,2,other,24,30,married,yes_rec,fixed,45,233,0,0,900,1189
4062,good,1,owner,60,47,married,no_rec,fixed,75,78,4000,0,1500,1711
4063,good,2,owner,48,30,single,no_rec,fixed,35,106,4000,0,660,1060
4064,good,14,owner,60,28,married,no_rec,fixed,45,178,4000,700,600,700
4065,bad,8,owner,60,64,married,no_rec,freelance,60,111,148,1,1895,2596
4066,bad,2,owner,60,29,married,yes_rec,partime,35,71,6000,0,700,2700
4067,bad,0,parents,60,26,separated,no_rec,others,35,101,0,0,950,1735
4068,good,1,parents,48,24,single,no_rec,fixed,35,53,0,0,1200,1215
4069,good,18,owner,36,43,married,no_rec,fixed,90,116,4000,0,400,985
4070,good,30,owner,12,52,single,no_rec,fixed,35,237,5000,500,800,1800
4071,good,3,rent,48,34,married,no_rec,fixed,77,165,5000,0,1287,1693
4072,good,3,parents,24,25,single,yes_rec,fixed,35,128,0,0,300,1397
4073,good,25,owner,18,40,married,no_rec,freelance,75,154,5000,1600,375,375
4074,good,1,owner,60,61,single,no_rec,others,35,216,8000,0,1200,1236
4075,good,16,owner,60,51,married,no_rec,fixed,60,155,4000,0,900,925
4076,good,10,owner,60,37,single,yes_rec,others,35,37,78000,0,1250,1418
4077,good,0,parents,24,41,married,no_rec,fixed,60,105,3500,0,450,600
4078,bad,0,parents,60,27,married,no_rec,partime,45,82,0,0,1400,1520
4079,good,8,owner,36,52,married,no_rec,fixed,60,695,18000,0,750,2095
4080,good,13,owner,60,31,married,no_rec,fixed,45,180,7500,1400,1200,1491
4081,good,6,owner,60,28,married,no_rec,freelance,60,125,0,0,800,1700
4082,bad,13,rent,36,44,married,yes_rec,freelance,84,85,0,0,1150,1325
4083,good,13,owner,24,41,married,no_rec,fixed,60,167,6000,1122,400,850
4084,bad,0,parents,60,18,single,no_rec,partime,35,45,0,0,900,1001
4085,good,3,owner,60,43,married,no_rec,freelance,45,174,9000,1692,1900,2374
4086,bad,2,owner,60,25,single,no_rec,partime,35,95,4500,3000,1080,1296
4087,good,20,owner,6,48,married,yes_rec,freelance,35,334,14000,0,500,1351
4088,good,25,owner,60,50,married,yes_rec,freelance,75,314,10000,0,1350,1417
4089,good,1,rent,60,21,single,no_rec,fixed,46,110,0,0,1450,1517
4090,good,19,owner,60,35,married,no_rec,fixed,45,163,8000,340,1100,1269
4091,good,3,owner,30,37,married,no_rec,fixed,75,80,4000,0,650,1270
4092,good,16,owner,60,30,married,no_rec,fixed,35,110,5000,200,1000,1000
4093,good,0,owner,60,25,married,no_rec,partime,35,90,1500,500,900,990
4094,good,1,owner,60,55,married,no_rec,others,35,83,13000,0,900,925
4095,good,11,owner,60,27,married,no_rec,fixed,45,190,3000,0,1200,1537
4096,bad,6,parents,60,26,single,no_rec,fixed,35,92,0,0,600,1300
4097,bad,2,owner,48,50,married,no_rec,partime,35,80,4000,0,800,1330
4098,good,16,parents,36,45,single,no_rec,fixed,35,76,0,0,500,1210
4099,good,4,rent,60,26,married,no_rec,fixed,54,187,0,0,1500,1520
4100,bad,2,priv,60,53,married,no_rec,partime,75,170,3000,180,1900,2180
4101,good,31,owner,24,58,married,no_rec,fixed,35,160,3000,0,700,700
4102,good,0,owner,18,44,married,no_rec,freelance,60,109,1,0,350,550
4103,bad,2,priv,60,28,married,no_rec,fixed,35,165,3000,0,500,1650
4104,bad,16,rent,24,40,married,no_rec,freelance,65,50,10000,5000,1400,1636
4105,bad,25,rent,36,50,married,yes_rec,freelance,64,36,0,0,625,650
4106,good,1,parents,36,21,single,no_rec,partime,35,92,2000,0,700,1162
4107,bad,7,other,60,35,married,yes_rec,fixed,45,120,0,0,1400,1715
4108,good,7,other,48,34,married,no_rec,freelance,45,37,0,0,800,941
4109,good,40,other,60,61,married,yes_rec,fixed,60,242,0,0,1000,1100
4110,good,4,owner,60,55,widow,no_rec,others,35,232,1,0,1200,1318
4111,good,10,owner,48,36,married,yes_rec,freelance,75,214,10000,0,1143,1143
4112,bad,16,rent,48,37,married,yes_rec,fixed,68,234,0,0,1000,1606
4113,good,2,owner,36,34,married,no_rec,fixed,60,125,59000,900,1500,3000
4114,good,14,other,48,36,married,no_rec,fixed,35,251,0,0,1000,1550
4115,good,3,owner,18,40,married,no_rec,fixed,45,140,4000,0,400,1772
4116,good,13,owner,24,47,married,yes_rec,fixed,75,300,12000,0,1000,1340
4117,good,18,owner,24,61,married,no_rec,freelance,45,119,8000,0,1100,1340
4118,good,19,owner,48,37,married,no_rec,fixed,60,158,7000,3000,1000,1156
4119,good,15,owner,60,50,married,no_rec,fixed,35,91,3000,0,1150,1200
4120,good,1,parents,60,22,married,no_rec,partime,35,195,120000,0,1550,1550
4121,good,2,owner,60,29,married,yes_rec,fixed,35,160,3000,0,900,1310
4122,bad,2,owner,60,26,single,yes_rec,fixed,35,110,7000,0,535,1710
4123,good,30,owner,60,53,married,no_rec,freelance,35,201,25000,0,1360,1450
4124,good,20,owner,24,51,married,no_rec,fixed,75,130,10000,0,500,1238
4125,good,7,owner,48,29,married,no_rec,fixed,35,68,3500,0,500,1700
4126,good,23,other,36,56,separated,no_rec,freelance,35,157,0,0,1800,2320
4127,good,2,parents,48,25,single,yes_rec,fixed,35,233,0,0,1000,1090
4128,bad,5,parents,24,26,single,yes_rec,fixed,35,104,0,0,1000,1314
4129,good,18,owner,60,34,married,no_rec,fixed,35,168,12000,0,800,1103
4130,good,3,parents,48,48,married,no_rec,fixed,35,120,0,0,1300,1470
4131,good,1,owner,60,22,married,yes_rec,fixed,45,230,2000,288,800,1588
4132,bad,1,owner,60,55,married,yes_rec,others,45,136,30000,0,1400,1424
4133,good,28,owner,60,52,married,no_rec,fixed,35,185,4000,1000,900,1428
4134,good,7,owner,60,47,married,no_rec,fixed,75,155,3000,200,675,975
4135,good,9,rent,60,25,married,no_rec,fixed,50,145,0,0,1100,1250
4136,good,1,rent,60,28,married,no_rec,fixed,62,169,0,0,1200,2068
4137,bad,0,rent,48,52,single,yes_rec,fixed,49,135,0,0,1000,1200
4138,good,8,priv,60,49,married,no_rec,fixed,45,120,3000,0,900,985
4139,good,10,owner,30,37,married,no_rec,fixed,60,200,7000,0,750,1923
4140,bad,7,parents,36,31,separated,no_rec,fixed,35,197,0,0,1200,1200
4141,good,5,owner,48,48,married,no_rec,fixed,60,130,5000,0,650,795
4142,good,7,owner,36,25,single,no_rec,fixed,35,55,9000,0,1000,1215
4143,good,2,parents,48,29,single,no_rec,fixed,35,111,0,0,1000,1854
4144,bad,3,priv,48,28,married,no_rec,fixed,60,136,3500,2500,1000,1200
4145,good,45,owner,30,64,married,no_rec,freelance,45,157,20000,0,1000,1588
4146,bad,10,owner,60,49,widow,no_rec,fixed,35,160,3000,0,1650,1659
4147,good,0,parents,36,22,single,no_rec,partime,35,81,2500,0,400,775
4148,good,16,owner,60,31,married,no_rec,fixed,60,160,12000,0,1850,1862
4149,good,10,owner,24,52,married,no_rec,fixed,60,81,5000,0,250,1003
4150,good,17,owner,24,51,married,no_rec,freelance,35,55,5000,0,800,1630
4151,good,25,owner,60,50,married,no_rec,fixed,75,85,8000,0,1500,2075
4152,good,15,owner,48,40,single,no_rec,fixed,35,95,7000,4000,800,1086
4153,good,27,owner,12,45,married,no_rec,fixed,60,142,5000,0,400,985
4154,good,6,owner,60,63,widow,no_rec,others,35,54,13000,0,1000,1063
4155,good,1,other,24,20,single,no_rec,partime,45,48,3000,0,700,980
4156,bad,14,owner,36,37,married,yes_rec,fixed,75,120,13000,3500,1250,1350
4157,good,6,owner,48,53,married,no_rec,freelance,60,178,15000,0,800,1371
4158,bad,8,other,60,28,divorced,yes_rec,fixed,35,102,0,0,1100,1421
4159,bad,5,owner,36,59,married,no_rec,freelance,35,184,1,0,700,1100
4160,good,8,parents,48,24,single,no_rec,fixed,35,96,0,0,1000,1540
4161,good,2,parents,60,26,single,no_rec,freelance,35,8,0,0,900,984
4162,bad,33,rent,60,53,married,no_rec,fixed,46,106,0,0,850,1371
4163,good,13,owner,36,40,married,no_rec,fixed,45,193,3000,0,700,1000
4164,bad,2,owner,36,22,single,no_rec,freelance,35,62,11000,0,375,450
4165,good,5,parents,60,23,single,no_rec,fixed,35,120,0,0,1300,2100
4166,bad,11,owner,60,42,married,no_rec,fixed,60,80,3600,0,1200,1322
4167,good,8,owner,60,31,married,no_rec,fixed,35,98,5000,1000,1400,1720
4168,good,0,parents,60,24,single,yes_rec,fixed,35,241,0,0,1100,1600
4169,good,2,parents,60,48,married,yes_rec,fixed,45,106,1500,0,1000,1253
4170,good,8,owner,24,25,married,no_rec,fixed,35,160,3000,0,800,1092
4171,good,3,rent,48,28,single,no_rec,fixed,51,160,0,0,550,1440
4172,bad,6,rent,60,47,married,yes_rec,freelance,45,184,3000,0,1000,1000
4173,good,14,owner,36,40,married,no_rec,fixed,45,80,3000,0,900,1263
4174,good,30,owner,48,66,married,no_rec,freelance,35,178,7000,0,1000,1108
4175,bad,0,rent,36,55,married,yes_rec,fixed,94,193,0,0,600,1100
4176,bad,2,parents,60,22,single,no_rec,fixed,35,60,0,0,1175,1175
4177,bad,1,rent,48,29,widow,no_rec,others,43,80,0,0,1250,1500
4178,good,13,other,60,37,married,no_rec,fixed,60,103,87,0,1300,1966
4179,good,20,owner,60,51,married,no_rec,fixed,45,107,2000,0,1000,1536
4180,good,4,rent,36,60,separated,no_rec,fixed,46,111,0,0,500,750
4181,good,1,owner,60,60,married,no_rec,others,45,200,7000,0,1000,1179
4182,good,8,owner,48,34,married,no_rec,freelance,45,187,8000,3600,600,1699
4183,bad,0,owner,60,58,single,no_rec,others,35,19,1,0,700,1332
4184,bad,0,other,48,32,single,no_rec,partime,35,182,0,0,800,907
4185,good,25,owner,36,46,married,no_rec,fixed,90,145,12000,0,1100,2400
4186,bad,4,rent,60,23,single,yes_rec,fixed,45,97,0,0,1250,1635
4187,good,8,other,30,40,married,no_rec,fixed,45,148,0,0,850,1370
4188,good,21,owner,36,44,married,no_rec,fixed,75,170,4000,0,1200,1650
4189,bad,10,owner,48,50,separated,no_rec,freelance,35,232,80000,0,1800,2038
4190,bad,1,rent,36,47,married,yes_rec,freelance,105,101,0,0,500,500
4191,good,5,rent,36,33,married,no_rec,partime,52,73,0,0,400,750
4192,bad,2,other,60,45,married,yes_rec,partime,60,90,0,0,1000,1457
4193,good,12,owner,60,39,single,yes_rec,fixed,35,125,4000,0,1000,1516
4194,good,2,parents,60,22,single,no_rec,freelance,35,115,0,0,1250,1263
4195,good,8,owner,60,29,married,no_rec,fixed,45,192,6000,2500,1300,1595
4196,good,3,owner,60,32,single,no_rec,fixed,35,84,5000,3000,600,999
4197,good,2,parents,60,25,married,no_rec,freelance,35,150,2000,0,1000,1302
4198,good,2,rent,36,31,married,no_rec,freelance,46,111,0,0,1000,1800
4199,bad,0,rent,48,25,married,yes_rec,partime,49,139,0,0,1450,1701
4200,good,7,rent,60,33,married,no_rec,fixed,84,240,0,0,1000,1928
4201,bad,2,parents,36,21,single,no_rec,fixed,35,50,0,0,500,900
4202,bad,0,parents,48,26,married,no_rec,partime,45,76,0,0,700,2300
4203,good,1,owner,48,48,married,no_rec,freelance,45,188,14000,0,900,1082
4204,good,30,rent,36,53,married,no_rec,partime,70,95,0,0,800,800
4205,good,3,owner,48,63,married,no_rec,others,35,145,4000,0,350,969
4206,good,3,rent,60,36,married,no_rec,partime,42,72,0,0,850,1263
4207,good,0,parents,36,20,single,no_rec,partime,35,120,0,0,1100,1100
4208,good,4,parents,48,23,single,no_rec,fixed,35,85,0,0,1200,1350
4209,good,10,priv,36,47,married,yes_rec,fixed,45,60,5000,0,250,1343
4210,good,8,owner,12,32,married,yes_rec,fixed,45,211,4500,0,800,2014
